年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,當選人數合計
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,吳長福,中國國民黨,1,51,Y,*,334,46.71,7
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,林明禮,中國國民黨,1,55,N,NA,102,17.06,7
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,廖俊傑,中國國民黨,1,49,N,*,371,62.04,7
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,宜蘭縣,吳聰維,中國國民黨,1,56,Y,NA,125,20.9,7
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,賴國祥,民主進步黨,1,50,N,*,3435,27.05,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林淑惠,中國國民黨,2,54,Y,NA,1796,14.14,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,翁振富,無,1,43,Y,*,2318,18.25,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,游財登,中國國民黨,1,57,Y,*,3456,27.21,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊東村,無,1,48,N,NA,1696,13.35,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,鄭文金,民主進步黨,1,41,Y,NA,1455,13.91,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳義誠,無,1,52,Y,*,2165,20.7,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,高世嘉,中國國民黨,1,45,Y,*,4039,38.62,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡佩玉,無,2,49,N,*,2798,26.76,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,温銳城,民主進步黨,1,44,N,*,3625,13.92,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳振芳,中國國民黨,2,37,Y,*,3729,14.32,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊陳秀梅,無,2,62,N,NA,1446,5.55,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱阿益,無,1,57,N,NA,1401,5.38,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂芳烈,中國國民黨,1,71,Y,*,2363,9.08,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李秋惠,中國國民黨,2,56,N,*,2010,7.72,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡金邦,無,1,45,N,NA,1057,4.06,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,温麗芳,無,2,56,Y,*,2645,10.16,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林國政,中國國民黨,1,44,Y,*,4040,15.52,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃桂貞,無,2,46,N,*,3521,13.52,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,江幸璇,無,2,48,N,NA,201,0.77,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃坤雄,無,1,68,Y,*,2507,9.41,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李朝貴,中國國民黨,1,54,Y,*,2760,10.37,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,詹樹東,無,1,51,Y,*,3249,12.2,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,洪文璋,民主進步黨,1,44,N,*,3856,14.48,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳寶鈺,無,2,50,N,NA,1654,6.21,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃平達,無,1,52,Y,NA,1805,6.78,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李寶鳳,中國國民黨,2,54,N,*,3405,12.79,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,江慶人,民主進步黨,1,34,N,*,2346,8.81,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李柏瑟,民主進步黨,2,48,N,*,3083,11.58,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂黃月春,中國國民黨,2,66,Y,*,1963,7.37,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李傳滄,中國國民黨,1,59,Y,*,3360,18.95,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳葶葳,無,2,37,N,NA,670,3.78,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡偵諺,無,1,53,Y,*,2007,11.32,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林正欣,無,1,37,N,NA,196,1.11,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,鄭少熙,無,1,32,N,NA,1686,9.51,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡瑞鏞,中國國民黨,1,52,Y,*,3744,21.11,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂秀紋,無,2,56,Y,*,2360,13.31,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡梓倡,民主進步黨,1,44,N,*,3710,20.92,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林永財,無,1,44,N,NA,371,45.63,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林榮昌,中國國民黨,1,57,Y,*,442,54.37,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林靜香,民主進步黨,2,46,N,*,2014,17.99,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林雪霞,中國國民黨,2,58,N,NA,950,8.49,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,卓淑美,無,2,48,N,*,1119,9.99,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳洲輝,中國國民黨,1,57,Y,*,2619,23.39,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,高曰強,中國國民黨,1,46,N,*,2797,24.98,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳秋喜,無,1,48,N,*,1697,15.16,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃錦城,無,1,57,Y,*,2245,45.42,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李金龍,中國國民黨,1,52,Y,*,2698,54.58,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡瑞金,民主進步黨,1,37,N,*,3243,31.49,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,劉黃淑梅,無,2,55,Y,*,1011,9.82,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,葉平祥,無,1,57,N,NA,1086,10.55,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林明騰,中國國民黨,1,58,Y,*,2421,23.51,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳添壽,中國國民黨,1,57,Y,*,2537,24.64,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳美麗,民主進步黨,2,49,N,*,2340,19.25,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,褚建安,無,1,50,Y,*,1366,11.24,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳龍芳,無,1,37,N,*,2069,17.02,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李卿照,中國國民黨,1,62,N,*,1744,14.35,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,卓桂林,無,1,51,Y,NA,1148,9.44,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林賴碧鈴,中國國民黨,2,63,Y,*,1805,14.85,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,洪正雄,無,1,49,N,*,1684,13.85,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,羅綉綸,中國國民黨,1,62,N,*,639,50.2,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊進福,中國國民黨,1,53,Y,NA,634,49.8,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳建上,中國國民黨,1,58,Y,*,2126,13.86,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂月秀,中國國民黨,2,62,Y,*,2144,13.98,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃林月桂,民主進步黨,2,57,Y,*,2187,14.26,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂淑妃,中國國民黨,2,49,Y,*,3251,21.19,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王淑惠,民主進步黨,2,37,N,NA,1974,12.87,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,羅清源,無,1,54,N,NA,1477,9.63,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王國棟,中國國民黨,1,51,Y,*,2182,14.22,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳松福,中國國民黨,1,51,Y,*,2627,23.16,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂偉源,中國國民黨,1,51,N,*,2640,23.27,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張碩芬,中國國民黨,2,30,N,*,3662,32.28,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,徐瑞陽,無,1,36,N,NA,2416,21.3,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,廖黃玉英,無,2,55,Y,*,2848,18.34,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張富,民主進步黨,1,51,Y,*,3627,23.35,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃進欽,中國國民黨,1,58,Y,*,2450,15.77,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,江子華,無,1,51,N,NA,936,6.03,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,温許秀會,中國國民黨,2,68,Y,*,1748,11.25,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱明春,無,1,65,N,NA,1468,9.45,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳玉嬌,中國國民黨,2,56,Y,*,2456,15.81,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林玉娟,中國國民黨,2,41,N,*,2884,16.56,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,何金鳳,中國國民黨,2,46,N,*,3164,18.17,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,蔡永芳,民主進步黨,1,39,Y,*,4396,25.24,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,鄭銀福,中國國民黨,1,53,Y,*,2414,13.86,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳美枝,民主進步黨,2,38,N,*,2416,13.87,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳清勇,中國國民黨,1,53,Y,NA,2141,12.29,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,賴春財,中國國民黨,1,52,Y,*,594,56.63,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,徐文忠,無,1,60,N,NA,455,43.37,19
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林振捷,無,1,57,N,*,2229,17.67,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡美枝,中國國民黨,2,37,N,NA,1008,7.99,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張桂綿,中國國民黨,2,35,N,*,1815,14.38,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,謝桂鑾,無,2,46,N,NA,1657,13.13,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,劉宏漢,民主進步黨,1,53,N,*,2263,17.93,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王英花,民主進步黨,2,48,Y,NA,1468,11.63,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃文源,中國國民黨,1,60,Y,*,2178,17.26,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張裕昌,無,1,34,N,NA,106,0.5,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林志評,無,1,37,Y,*,1749,8.21,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,曾文信,無,1,65,Y,NA,927,4.35,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳昌言,中國國民黨,1,51,N,*,1301,6.11,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱顯助,民主進步黨,1,51,Y,*,2104,9.88,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃國晏,無,1,29,N,NA,1176,5.52,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃進益,中國國民黨,1,57,Y,*,1543,7.24,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃孟麗,民主進步黨,2,39,Y,*,1885,8.85,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,謝茂源,無,1,56,Y,*,1280,6.01,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳太陽,民主進步黨,1,58,N,*,1726,8.1,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,郭麗華,無,2,45,N,*,1923,9.03,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,郭清海,民主進步黨,1,44,Y,*,1678,7.88,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,展小如,中國國民黨,2,40,N,NA,1130,5.31,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王貴芬,中國國民黨,2,47,N,*,1218,5.72,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,郭阿炎,無,1,61,N,*,1554,7.3,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,謝清奇,民主進步黨,1,45,Y,NA,2250,27.82,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,徐石古,無,1,60,N,*,2252,27.84,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳順傳,無,1,39,N,NA,361,4.46,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,劉勝全,無,1,41,N,*,3225,39.87,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃新興,中國國民黨,1,51,Y,NA,262,43.81,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林景騰,無,1,46,N,*,336,56.19,18
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,許朝童,無,1,48,N,*,2691,21.82,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂淵泉,無,1,60,Y,NA,1663,13.49,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張寶佳,無,2,53,N,NA,1176,9.54,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李俊昌,無,1,35,N,NA,256,2.08,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,許琇筑,無,2,52,Y,*,2270,18.41,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,游智健,無,1,35,Y,*,1898,15.39,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,游吾和,民主進步黨,1,47,N,*,2378,19.28,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃崇裕,無,1,69,Y,*,2075,33.26,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊崴智,無,1,32,N,NA,1973,31.63,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李游彩雲,中國國民黨,2,64,Y,*,2190,35.11,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱顯澍,無,1,30,N,*,1221,28.1,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,郭傳益,民主進步黨,1,54,N,NA,1199,27.59,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林添丁,無,1,53,Y,*,1925,44.3,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳日淡,無,1,54,Y,*,2290,40.14,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,鄭芳銘,無,1,47,N,*,1755,30.76,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,駱文章,無,1,42,Y,NA,1660,29.1,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,劉傳德,無,1,55,N,*,1846,31.88,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,蔡振富,民主進步黨,1,55,N,NA,1109,19.15,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,許良謀,無,1,42,N,*,1967,33.97,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,簡雲霄,無,1,49,N,NA,869,15.01,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱為雄,無,1,41,N,NA,307,43.98,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林金來,中國國民黨,1,52,Y,*,391,56.02,13
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳瑞良,民主進步黨,1,39,N,NA,1636,11.07,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,曾慶章,無,1,61,Y,*,2264,15.31,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林鴻銘,無,1,46,Y,NA,1165,7.88,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林志遠,無,1,44,N,*,1821,12.32,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,呂理民,中國國民黨,1,52,Y,*,1872,12.66,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱秀芬,民主進步黨,2,44,Y,*,1829,12.37,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張世明,無,1,44,Y,*,2070,14,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃三春,中國國民黨,2,54,Y,*,2127,14.39,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,周寶琴,中國國民黨,2,57,Y,*,1584,7.83,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李文德,無,1,55,Y,*,1400,6.92,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,藍文川,無,1,57,Y,NA,1222,6.04,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,高慶枝,中國國民黨,1,43,N,NA,681,3.37,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃智信,無,1,43,Y,*,1602,7.92,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,尤連慶,民主進步黨,1,45,N,*,2159,10.67,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張振源,中國國民黨,1,53,N,*,1784,8.82,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃文君,無,2,46,N,*,1634,8.07,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李健興,無,1,63,N,NA,850,4.2,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃連明,中國國民黨,1,45,Y,*,1816,8.97,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳秀華,中國國民黨,2,57,Y,*,2866,14.16,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃金亮,無,1,55,N,NA,1163,5.75,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,江衍仁,無,1,47,N,*,1475,7.29,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,余莉莉,無,2,47,N,NA,261,22.72,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林志強,無,1,36,Y,*,554,48.22,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳文松,無,1,43,N,NA,334,29.07,16
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陽國榮,無,1,34,N,NA,228,7.77,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,莊有德,無,1,56,Y,*,619,21.1,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,黃盛,無,1,48,N,*,388,13.22,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,吳福德,中國國民黨,1,60,Y,NA,291,9.92,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張廷晟,無,1,67,N,NA,183,6.24,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,鍾照光,無,1,42,N,NA,154,5.25,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林沛筠,無,1,44,Y,*,468,15.95,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王秀金,無,2,45,Y,*,80,2.73,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,余文源,無,1,45,Y,*,523,17.83,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,周振雄,無,1,56,N,NA,199,14.02,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊春樹,中國國民黨,1,46,N,NA,231,16.28,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,尤敏．巴尚,無,1,46,N,NA,13,0.92,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,楊苔英,中國國民黨,2,49,Y,*,291,20.51,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,柯玉明,無,1,50,Y,*,297,20.93,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,王光榮,無,1,65,N,*,388,27.34,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,林振德,無,1,55,N,*,301,18.64,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,張永專,中國國民黨,1,38,Y,*,315,19.5,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,胡明德,無,1,50,N,NA,117,7.24,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,李榮新,無,1,53,N,*,314,19.44,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,曾鴻姿,中國國民黨,2,51,N,NA,284,17.59,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,范振興,中國國民黨,1,55,Y,NA,284,17.59,11
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,高銀祝,中國國民黨,2,46,Y,*,2152,5.7,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,謝紫郁,中國國民黨,2,44,N,NA,961,2.55,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,陳中央,中國國民黨,1,47,Y,*,2629,6.97,27
2010 -鄉鎮市民代表,非直轄市,市民代表-區域,桃園縣,邱奕文,中國國民黨,1,45,N,NA,2124,5.63,27
